date,value,unit,stat_name,item_name
202401,3.353,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202402,3.429,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202403,3.39,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202404,3.567,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202405,3.527,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202406,3.337,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202407,3.171,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202408,2.999,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202409,3.011,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202410,3.07,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202411,3.006,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202412,2.771,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202501,2.821,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202502,2.83,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202503,2.795,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202504,2.658,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202505,2.71,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202506,2.842,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202507,2.84,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
202508,2.815,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
